1000
34934
4
0,19,0.04621277850274121
0,52,0.10256461982689817
0,54,0.022234392289625905
0,118,0.10901972937036966
0,175,0.041686366443496256
0,183,0.10507577156960839
0,194,0.07082808866431187
0,201,0.0816680398396792
0,229,0.07978208803137149
0,258,0.03337451995412968
0,310,0.10912665365781202
0,348,0.09888904976007286
0,358,0.05745418073490157
0,368,0.09047531094678898
0,385,0.06065898309640458
0,417,0.062251957702216996
0,436,0.055241714694936515
0,445,0.017962894087689196
0,473,0.07431204212745908
0,476,0.11029118413341858
0,502,0.09027834687167298
0,519,0.06602905365250586
0,527,0.10686077810715489
0,555,0.04433232719172103
0,580,0.029641200708225297
0,582,0.04981321503566446
0,689,0.057116439955193846
0,740,0.07748301156150698
0,768,0.10720411655077261
0,770,0.05764950249878035
0,786,0.09904176107721188
0,822,0.09328735261326732
0,826,0.08877896957982821
0,837,0.06088678171760955
0,838,0.07571524474736413
0,839,0.03762977245130742
0,848,0.05941969240700422
0,883,0.03217790923278723
0,901,0.07461795207277076
1,45,0.026883772270776252
1,132,0.10293951349024295
1,139,0.0294769666946944
1,179,0.03749503554995257
1,212,0.06670426496159391
1,234,0.05111031743039607
1,245,0.10757937041439095
1,248,0.10979899416683908
1,249,0.09634729898510107
1,250,0.08626327857320473
1,267,0.08321904151048083
1,283,0.06394011226083034
1,288,0.05194657547057287
1,308,0.05342079593756496
1,370,0.07945320845460604
1,401,0.0765071570276868
1,415,0.021349838333960508
1,429,0.07516922062916144
1,563,0.09095092535149253
1,596,0.07105582060743837
1,614,0.04343190830047196
1,618,0.07150725540282354
1,661,0.10150610568129816
1,666,0.07424290118799703
1,671,0.08815523036718996
1,686,0.06978950786924315
1,692,0.09736424344464652
1,693,0.08430556148999944
1,705,0.07991294615512412
1,719,0.04695635989579805
1,726,0.07216182087371631
1,758,0.07585772307837217
1,782,0.057525316641638645
1,863,0.07643955801052016
1,906,0.05891072671417627
1,907,0.05195458652147961
1,913,0.09836215840641285
1,938,0.07272372437312277
1,958,0.021942093828777317
1,960,0.0787163745103351
1,987,0.05183117860686566
1,993,0.07741722797249997
2,71,0.03670472932597083
2,84,0.04887843243384029
2,141,0.06650197719414445
2,164,0.06739735463008319
2,184,0.07478745015490686
2,200,0.08292566742143782
2,236,0.09622007835084687
2,246,0.0447349686262409
2,295,0.10639143250901907
2,335,0.057450359812772155
2,380,0.033480449397830396
2,418,0.0965341304138724
2,426,0.0583339849070327
2,452,0.1018942936735976
2,453,0.08472134699659435
2,457,0.07987724606462093
2,464,0.08526113701736351
2,515,0.03742023839400126
2,548,0.10935185811181967
2,558,0.08478650035677116
2,656,0.004847264650807137
2,734,0.0975652106462136
2,756,0.04986286724811391
2,775,0.0733070593526758
2,803,0.04110171548179748
2,806,0.09568464662313053
2,813,0.08561323170092767
2,830,0.11029702190383656
2,846,0.06981520559736924
2,858,0.07907731187673592
2,899,0.09198293874182836
2,979,0.06881548005183447
3,12,0.07360078674283334
3,40,0.023988481142410426
3,50,0.053549678495418244
3,69,0.061634502916145535
3,81,0.09338860800280331
3,100,0.07333045989961297
3,108,0.057308364714086894
3,180,0.05783844677614735
3,227,0.0782720143537036
3,321,0.07297384641055701
3,354,0.05546840146496138
3,397,0.07442965315245266
3,428,0.007322326680625998
3,442,0.10095723460494957
3,467,0.06883446139287219
3,493,0.042378961804199054
3,503,0.09605040964013892
3,511,0.029655099791320496
3,549,0.040367403226861234
3,606,0.09834565266698826
3,623,0.09614766197771335
3,635,0.09129777834518717
3,642,0.05632399745503289
3,698,0.07622582930515448
3,716,0.10312811087439348
3,736,0.10433778757763114
3,754,0.07542358842959057
3,790,0.07844754298954405
3,824,0.10132425596489435
3,834,0.08606433478674937
3,836,0.05240992053369488
3,909,0.007060344814283562
3,920,0.07171792545928778
3,982,0.09085794027359102
3,994,0.08169459163813736
4,28,0.08302662644300673
4,154,0.029584712057745047
4,159,0.06530986504002827
4,195,0.0866098871918283
4,218,0.10145790695861802
4,220,0.1065689453521378
4,253,0.08386968718824891
4,331,0.05811725624921833
4,450,0.07274753077061767
4,454,0.06171957925912923
4,463,0.10526340294903214
4,542,0.0854379271439455
4,566,0.0812141273710886
4,654,0.08546998787537355
4,659,0.10760462113850923
4,690,0.10254871257557287
4,710,0.02385722406635551
