0.773878424226772,848
0.4765841873740567,614
1.0164869446863074,335
0.6895021678035885,81
0.0,-
0.5625054810489193,430
0.35358943079653987,544
0.6393854598532767,737
0.5217377569667754,482
0.3869229247259036,859
0.7507167258163558,272
0.32497779663472875,35
0.653188399344876,67
0.3749411109237321,857
0.3722059795771573,708
0.4323959611904845,530
0.17303037715694414,566
0.2733968671416717,30
0.5574808095787207,922
0.7458786799441782,939
0.8811090332266,746
0.9045107282798072,183
0.9160333779797414,921
0.8006554622571261,474
0.9254650236315962,889
0.29010078106518733,591
0.24418750015946333,809
0.11642908425536336,159
0.08302662644300673,4
0.7447420074288301,156
0.215472649487939,968
0.7520505706196202,272
0.47084526004411154,589
0.518187190663836,611
0.6359334699898014,249
0.2618037170015919,352
0.8465069493043611,738
0.13541757268342441,725
0.1169959475530072,159
1.0804450928411053,177
0.7118806851002558,428
0.8147846642769575,995
0.387176631314352,827
0.3050979028786305,544
0.6481280879408872,863
0.4657948428366366,785
0.4308261789173464,74
0.17286235005984874,896
0.22897345580437595,377
0.5607469327879561,733
0.6889242088207327,421
0.578894800185141,886
0.7873294332571481,129
0.22223745745435144,377
0.7725486717096472,689
0.4296674656751655,788
0.4591897152576391,584
0.6495051945754317,573
0.6364756049349909,905
0.5357114455109622,854
0.24206990829439817,134
0.22129069078116548,423
0.8041044715893695,311
0.7920573899024034,163
0.43131807000013733,407
0.7628289767000971,145
0.21376031956784156,968
0.5464950498888022,482
0.73629704815872,329
0.7171782477771108,108
0.6233493104224552,719
1.0444991494260345,858
0.12193378485083838,28
0.5350539906172225,715
0.35668283342436896,112
0.9095313886945706,903
0.5612241989953484,853
0.4798391416958201,323
0.6021094331288142,250
0.6183047791505747,249
0.8881503097725499,709
0.5961135598007852,615
0.14296068394675168,566
0.7742532384539385,443
1.0652846035974681,335
0.7648990440996621,590
0.5776732198992545,960
0.4182094402000167,290
0.5353298473020417,15
0.8501507391393817,304
0.3569134548316263,35
1.0115668837021496,230
0.7205690332395343,376
0.5505958150790523,204
0.3681521198861354,422
0.40007606698160003,150
0.5813622992673414,701
0.5783569309185713,88
0.2127318958010751,377
0.12417667442285368,980
0.6641030820309096,625
0.9385206064466884,239
0.21437300974638798,894
0.6311293219053654,622
0.7652631801488755,771
0.8437366023594925,665
0.19307632560651372,28
0.7352043427066964,156
0.6390411775411806,191
0.7774500151624172,92
0.8860377808910109,878
0.7429877885589252,326
0.2688676941301199,684
0.6083994698482004,287
0.8146201631014164,85
0.8853745775609103,541
0.2028620971686051,440
0.28604643756816533,544
0.8758431900665135,901
0.7875575390285803,982
0.5827133597244404,707
0.6307539948729131,88
0.5691255003985899,243
0.8464566582676789,818
0.6301065535179554,622
0.18663362942816936,650
0.3624844382443148,43
0.8202802025869329,311
0.8324791424971474,378
0.6898862943145899,484
0.5064393795723068,616
0.8509960250068711,509
0.5682913957802357,987
0.36788539997207426,247
0.17575041099496902,416
0.6364610862915316,602
0.2897690226574138,925
0.17198097392936332,28
0.8907239435440929,396
0.4594008838815271,965
0.20251933372900685,948
0.9717303094321984,775
0.25847025903481635,843
0.20572887042180665,440
0.6152477968164494,707
0.6924353030361907,564
0.8045520965214652,957
0.7814799398224562,623
0.6291865089191417,831
0.39960683336430436,199
0.3395223296012543,196
0.7773967956418333,278
0.6799106299241331,953
0.4895563932096172,323
0.029584712057745047,4
0.698163128513844,58
0.6547637657131414,379
0.8871759253817346,878
0.5496632139926256,395
0.06530986504002827,4
0.7471446785760225,517
0.775987062545449,540
0.6261714450728297,840
0.7011881974080536,78
1.0360533446308071,548
0.45409111904848676,508
0.4696578346587118,341
0.2377879451240602,377
0.7880810221928636,660
0.8936581558784408,580
0.4705878506289332,226
0.546658076018753,166
0.5801318201020285,956
0.4123030410131824,412
0.9940949074615493,24
0.7790001187146591,519
0.6655489926672775,202
0.9913374539104042,230
0.2498527170903628,47
0.4564428800209872,965
0.6944049958740977,920
0.8057353045103381,266
0.6208496349215107,88
0.8428952550397109,740
1.0344450766632767,548
0.24745085107584391,992
0.8868202240338463,610
0.6615913290545484,76
0.25144035298444567,593
0.5910342766198866,288
0.2509821431004462,206
0.5684810564141457,998
0.8758505261985406,709
0.5408904749009976,268
0.7341880143151773,393
0.0866098871918283,4
0.28016317787728634,918
0.8865816768730201,870
0.611806076222869,758
0.29868789735479595,918
0.9696799056903368,548
0.8530829416918227,883
0.5947211356087247,863
0.8579281773574277,709
0.44260810057424926,13
0.690877782084295,103
0.20804650216164855,497
0.4993616002145567,95
0.5909968035448866,543
0.7526195668486245,915
0.7522714607986082,697
0.859825671032751,822
0.4787503899558964,666
0.5351216956586543,395
0.9513216762766669,676
0.708366941960197,135
0.38443115638648934,603
0.6074206084193018,400
0.10145790695861802,4
0.5017923375477292,341
0.1065689453521378,4
0.6082098196723696,707
0.820189607404531,251
0.7427936310561278,376
0.5014561868027244,87
0.7565699506680789,781
0.40106037542819273,835
0.7552581685522688,549
0.7434311473550828,608
0.823754184284461,519
0.9485883579381322,89
0.7755422836358025,590
0.5020470091708361,677
0.8479915217715032,665
0.5173471089177649,139
0.1195100519135994,980
1.0978498083793167,164
0.589075587471342,207
0.20874529284490745,797
0.8588588152598764,225
0.799736567121418,266
0.7594893975247158,111
0.8514780831239058,41
0.47745744135723966,505
0.3259436543542349,403
0.4227679830621654,74
0.9720073209663547,979
0.3024986650848376,413
0.4821168930477184,341
0.5407181102663184,401
0.5577919205590132,958
0.7549377553681077,156
0.22938798461153034,47
0.08386968718824891,4
0.6695626299711231,34
0.2447093677270579,783
0.7954747394186694,210
0.2150088349594682,523
0.7458053196088027,848
0.8583335847161585,540
0.33455587689698596,343
0.6702824941490613,49
0.22718842123114397,925
0.14378454891885545,980
0.8476503177135971,662
0.7476236649644694,867
0.7437285257106168,491
0.5230612521982966,993
0.4647748555934434,681
0.9143767545435498,878
0.5530728045242853,243
0.4822628029563509,611
0.652243738795207,573
0.1963046899604982,894
0.2897234990236863,252
0.14468830827755114,566
0.5957068043342783,719
0.40906233213051724,150
0.6668447396402851,182
0.35386310652322683,981
0.8115906664782394,68
0.5252476931921832,886
0.7980477729437607,92
0.41736062564894105,785
0.7291128374682635,443
0.33450372825358543,312
0.720695699524326,103
0.5367431793919772,204
0.5252854059193232,45
0.2689645645919167,852
0.35081708465766187,823
0.5629981219778115,854
0.9175550693915302,757
0.3559892536648153,185
